Date,Actual_Sales,Predicted_Sales
2015-03-24,6.992,6.365557638338567
2015-05-31,1406.86,1406.8599999999906
2015-05-31,15.75,16.91711581224828
2015-05-31,323.1,324.6767375006334
2015-12-25,9.216,11.32144171056918
2015-12-25,10.368,10.648750048094337
2015-03-17,15.02,15.247615558223854
2015-03-17,33.82,48.20394485449601
2017-12-21,71.0,125.99647015351918
2017-11-01,25.12,24.03774404281565
2017-09-07,478.08,479.4489867320264
2017-12-27,164.388,179.01058920766633
2017-12-27,13.248,18.92585862056391
2017-07-16,2.912,6.723347176753741
2016-08-12,1399.944,1399.9440000000038
2017-07-09,526.45,512.1353477375187
2014-11-22,16.23,17.33991719930651
2014-11-22,319.9,319.92326979242875
2014-11-22,11.36,12.356823266543067
2014-11-22,675.12,675.1875333333305
2014-01-26,62.82,69.66717906442449
2014-01-26,489.92,490.3068608108622
2014-01-26,19.44,19.831632973595138
2014-01-26,16.68,17.458017848498056
2014-01-26,155.35,155.1065592592584
2014-01-26,12.42,13.014754356801175
2014-01-26,187.98,187.1620083636797
2015-11-03,6.608,8.016213772516476
2017-06-30,248.57,256.2532914027699
2017-06-30,22.23,24.13017914997691
2016-05-05,5.98,16.632215861327357
2016-05-05,246.168,242.99938793833334
2016-09-08,14.136,14.003824677489165
2016-09-08,601.47,601.4700000000009
2017-11-24,79.1,83.20802950910173
2017-11-24,327.84,327.5511906349185
2017-05-13,180.96,179.92272085718608
2017-05-13,914.97,914.9699999999998
2017-05-13,587.97,587.5459607352951
2017-05-13,530.34,525.184940444442
2017-05-13,14.94,16.27575770210068
2017-04-23,121.94,121.15281539183823
2017-04-23,122.71,124.77927523478773
2016-06-04,14.94,15.772278903677174
2016-06-04,1349.85,1349.8499999999945
2016-06-04,136.784,136.91357455555524
2016-06-04,61.12,71.35104222702846
2014-12-16,1.167,1.868735244006089
2016-03-04,16.99,15.009401284553276
2014-11-25,24.672,30.487512921927326
2014-11-25,2.52,3.6622694856632796
2014-11-25,1218.735,1218.7349999999913
2014-11-25,5.904,7.023389233085679
2014-11-25,15.696,15.499293698340576
2014-11-25,6.096,6.3852112964257985
2016-04-28,41.568,80.36036045236352
2014-04-26,230.28,229.45785761359772
2014-04-26,18.288,19.029583087064108
2017-04-01,5.78,7.336933202642742
2017-04-01,121.68,117.88601228070047
2017-12-22,4.17,6.7037501885378825
2017-12-22,67.04,70.99769386678157
2017-12-22,37.32,85.55850699355206
2017-12-22,18.45,19.0620172340148
2014-12-03,25.92,26.43889398650355
2017-10-22,2399.6,2399.5999999999867
2017-10-22,63.9,63.271730837507164
2017-10-22,52.99,50.76002894673596
2017-11-13,60.864,58.14717319937979
2017-11-13,652.995,652.9949999999973
2017-11-13,11.22,10.833998334951888
2015-09-10,14.94,15.772850332248602
2017-05-15,39.96,44.792330400077844
2017-05-15,42.624,64.99493994961445
2017-05-15,220.96,220.85520888888826
2015-07-05,4.928,18.179823109807
2015-07-05,7.23,7.884344847735755
2015-08-15,323.1,323.30761842655926
2017-06-12,19.04,20.34394710707639
2017-06-12,13.128,14.1944836355315
2017-06-12,64.14,53.81426147515646
2017-06-12,858.24,776.4443785185192
2015-02-20,29.99,29.00430168692063
2016-12-29,186.048,186.43248944226067
2016-04-17,36.792,39.37557842734989
2016-04-17,18.624,22.148175569467394
2014-09-07,57.69,90.96179284841394
2014-09-07,42.81,44.367049587581526
2014-09-07,12.96,13.186923782044127
2014-09-07,821.88,821.9167333333364
2014-09-07,104.85,103.45439173718535
2016-09-26,424.9575,503.66236321163984
2017-09-17,10.776,12.286725725439169
2017-09-17,11.784,13.822440137598287
2017-09-17,164.88,165.096863806994
2017-09-17,1292.94,1291.295057500002
2017-09-17,25.584,25.576940505975916
2017-09-17,261.74,266.96452259923785
2017-09-17,14.4,16.01408852188782
2016-08-16,10.86,12.15427578178339
2015-12-24,883.84,884.3178059523783
2017-11-28,1979.89,1979.8900000000106
2017-11-28,79.96,79.56249540078686
2017-04-14,8.76,10.621442072292847
2016-05-01,3.984,4.422156080620221
2016-05-01,370.62,371.2667403571417
2016-05-01,2.742,3.3309249946702737
2016-10-01,79.512,80.8034617897281
2016-10-01,28.352,27.05287460358828
2015-08-25,40.784,42.0843861111109
2015-08-25,105.96,104.30787179476742
2014-09-09,166.44,166.09036908366247
2014-09-09,785.88,786.1392750000031
2014-09-09,26.2,27.16332563553979
2014-09-09,1325.85,1325.8499999999947
2017-12-03,166.44,165.97897026322357
2017-11-27,8.76,13.000176013329982
2017-11-27,43.584,36.57230699138247
2014-06-21,11.088,11.158535651252572
2014-06-21,25.164,23.059656414834294
2017-01-21,14.4,16.811611419216312
2017-01-21,619.95,619.9084166666687
2017-01-21,89.52,90.5795034878846
2017-01-21,350.973,351.0485908333323
2017-01-21,164.99,164.74094154761883
2017-06-29,312.552,312.2600393650791
2016-09-06,95.952,92.28065291872318
2016-09-06,3.204,3.6782548552570695
2016-08-04,3.98,4.341760888330542
2015-11-12,15.7,17.095075848272494
2014-06-30,5.248,14.1917215633056
2017-12-04,5.346,5.916079253484113
2016-08-28,15.48,16.041433016782413
2016-08-28,108.576,103.34560537529806
2016-01-22,109.9,109.44947167591059
2014-10-15,15.384,16.45946884385229
2016-02-07,30.352,29.416373626376394
2014-03-18,821.3,821.0208888888847
2014-03-18,21.376,21.447609682788165
2014-03-18,8.016,8.828772558877798
2014-03-18,30.768,32.35520359354188
2014-03-18,18.936,17.796710386978315
2014-03-18,122.352,124.82740909886374
2014-05-24,116.28,117.13526150243956
2017-07-11,132.6,101.88802071328155
2017-06-16,16.68,43.37470015417805
2017-06-16,19.44,19.830434710707443
2017-06-16,192.16,192.52507932601293
2015-01-30,227.36,227.87042755291046
2015-01-30,1919.976,1919.9760000000115
2015-12-11,12.828,11.751002017160001
2017-10-09,45.888,40.85207452516948
2017-07-29,60.12,61.521220282056966
2014-04-25,302.376,301.11223310286545
2015-12-01,13.9,16.9891737877938
2014-12-04,129.98,134.92828171023993
2017-08-26,71.98,68.5374570496346
2014-09-07,377.97,413.64931536195377
2017-12-21,124.36,372.0082964674916
2014-12-06,23.976,24.009182833333234
2014-11-04,8.376,9.506415675054763
2014-11-04,58.24,51.90684993711259
2016-04-14,81.2,147.0007927068245
2014-10-04,14.45,15.810817497980421
2014-10-04,95.648,93.6443754211667
2017-11-07,359.97,358.6736084523818
2017-11-07,350.352,350.3246466666659
2017-12-22,1.641,2.609213401504592
2017-12-22,629.958,631.4881902380985
2017-02-13,6.63,7.851175796964623
2017-02-13,799.96,799.9599999999979
2017-02-13,107.53,104.86860645012018
2014-07-02,73.98,74.86228487498579
2014-07-02,5.58,7.044622106980897
2015-02-21,49.12,48.79399149995453
2015-11-13,377.97,376.35715833549875
2015-11-13,42.28,42.09726177700876
2015-11-13,299.97,300.8753351545685
2015-11-13,89.98,94.71832720702614
2017-04-16,477.24,415.54619350974247
2017-04-16,25.98,26.797343543015156
2016-02-25,46.72,52.474249569210656
2014-11-04,35.34,38.78208153055071
2015-06-20,257.64,258.1526771825392
2015-06-20,125.976,172.37713016404015
2017-08-07,79.992,80.83421384640916
2014-05-12,700.056,699.8484533333362
2015-11-22,27.168,31.792079013327196
2015-12-04,8.226,7.867662222466261
2014-06-08,585.552,589.736896619046
2014-08-08,423.28,424.445183968253
2014-05-26,225.296,228.28486101165802
2015-04-17,5.56,7.558544898557138
2015-04-17,323.37,323.4095458333326
2015-04-17,783.96,792.0469186723241
2015-04-17,1447.65,1413.4657171428548
2015-04-17,11.96,12.66241607606035
2016-06-11,239.97,238.51027641053463
2016-03-11,76.92,157.01137708690717
2016-03-11,481.32,489.19109933123605
2014-05-26,48.4,48.969104835996355
2017-10-12,0.99,1.7355594570478596
2017-10-12,101.84,102.76161812956164
2017-06-22,10.332,9.942441093130936
2017-06-22,31.155,31.328948373936377
2017-06-22,8.928,31.36668468685173
2017-01-15,34.384,33.251121816080506
2017-01-15,1924.16,1924.1599999999926
2015-04-02,32.192,34.879154707390654
2015-04-02,50.12,49.54201826540968
2015-04-02,47.976,46.065056753951126
2016-09-03,54.5,104.80798535466442
2017-12-10,19.104,25.13475882204332
2016-11-22,49.44,52.04629392607439
2017-11-11,10.368,10.678467932433556
2016-10-21,154.44,122.01718119259448
2015-12-21,60.984,45.30668183202097
2015-07-17,195.466,258.50146465409983
2017-04-30,23.68,26.57343378796209
2017-04-30,2.376,65.20627989146836
2017-05-06,59.2,64.77790049327268
2017-11-20,22.0,32.24772775865348
2016-11-11,257.98,260.05684108950896
2016-11-05,23.988,38.465816467200405
2016-10-09,23.976,76.44471587693393
2015-09-21,601.536,554.6321323116061
2015-09-21,7.9,7.698781028940237
2014-12-02,58.36,56.90773607936528
2014-12-02,16.464,16.98560079970241
2014-12-02,39.96,40.691727412698185
2014-09-21,25.96,25.773857021041525
2014-09-21,36.27,37.559975963691215
2014-09-21,6.48,6.959349384416832
2014-04-12,1075.088,1070.8251435555503
2014-04-12,438.368,435.13117250169523
2014-04-12,18.088,20.918433843797732
2014-04-12,308.499,301.43080818631296
2017-10-20,13.36,13.645324066693718
2017-10-20,39.96,40.61276387761889
2017-10-20,145.85,147.6620480499596
2016-10-25,783.96,790.4822431851837
2015-11-01,7.88,8.458577356391705
2017-11-03,41.37,43.43299558011534
2015-05-12,12.84,13.31355705587162
2015-05-12,25.68,25.82919743081126
2015-09-07,47.516,58.41709755525968
2015-07-25,9.42,6.7267581726473065
2015-07-25,12.96,13.162243805462674
2015-07-25,704.9,704.7044033333298
2015-07-25,561.568,540.8870850821493
2015-11-16,179.82,180.36193953227408
2015-11-16,185.58,185.7565022222234
2015-11-16,214.11,214.4485544444449
2015-11-16,999.96,999.9600000000004
2015-11-16,653.55,653.5499999999975
2015-09-01,114.6,114.43440298777202
2015-09-01,60.74,61.987616666666675
2015-09-01,124.36,120.25290293072094
2015-09-01,1088.76,1088.559973333338
2016-05-05,6.72,11.416375625523973
2016-05-05,298.776,548.624032666667
2016-12-31,302.376,283.2273863826335
2017-09-18,8.928,6.673658527463111
2017-09-18,47.584,44.523326481941524
2014-09-25,33.792,32.1086924093747
2014-09-25,300.5328,300.6048481904769
2014-09-25,2.724,3.161057614124131
2014-09-25,3.264,5.836112382133933
2016-04-23,108.336,115.46188435966768
2016-04-23,55.92,74.30098270732105
2016-04-23,78.304,79.71088633508667
2014-11-01,443.92,444.44891022222095
2014-11-01,155.976,172.14616486691136
2017-01-26,15.47,15.542329888890606
2017-01-26,7.16,9.305032216791103
2017-11-11,10.89,10.651903191881647
2017-11-11,19.44,19.815076149636273
2017-11-11,121.6,117.34635305623488
2016-06-09,695.7,694.0105166666697
2015-09-03,120.33,121.48440381820117
2014-03-14,1139.92,1139.9090500000004
2017-08-31,229.544,230.2081421326829
2017-03-23,143.728,152.7363929570212
2017-05-18,36.048,37.54463679729407
2016-12-27,845.488,513.7084435648136
2017-11-17,50.94,46.58115243358088
2017-09-10,762.594,762.594000000004
2017-04-08,56.28,56.24815246468923
2016-11-28,7.434,7.963637713358586
2016-06-02,64.784,62.91502410435655
2017-12-17,28.16,28.17985563097685
2016-03-19,14.98,16.404016198097587
2016-03-19,20.32,21.559366947074178
2017-08-20,40.29,116.58107270699395
2017-07-25,20.23,21.136267029712165
2016-08-26,1603.136,1587.593261063491
2016-08-15,225.296,191.70199732866107
2017-05-19,67.8,65.25871882833871
2017-05-19,377.97,376.43936419528706
2017-05-19,1628.82,1641.2003000000025
2017-05-19,286.93,286.8331647313783
2017-08-12,20.736,20.885416757929317
2017-08-13,31.44,98.16816453455989
2017-08-13,83.79,80.65724901111163
2017-08-13,59.52,53.312218044366745
2017-08-13,31.92,37.71461536714844
2016-11-10,14.72,18.141152129597184
2016-11-10,38.976,54.262894311634085
2017-06-12,17.088,20.433536880181776
2014-03-22,74.352,70.94451882050389
2014-03-22,314.352,305.1336841425256
2017-06-15,4.26,5.7997700420440195
2017-11-16,811.28,376.03140560732123
2017-12-29,6.03,8.30213434889959
2016-01-21,153.568,428.18613390700006
2016-01-21,1013.488,1015.636851111117
2016-01-15,52.34,52.74352415170719
2016-01-15,4.66,6.262766893689288
2016-01-15,254.97,254.72867333333414
2016-09-19,25.44,27.822912062194828
2016-09-19,27.93,31.526079361379878
2014-02-21,8.85,8.808259806776675
2016-11-11,6.96,9.68562153669223
2016-01-30,17.456,17.65392527307383
2016-10-18,307.92,320.67857590023016
2017-12-18,6.63,7.74113545029172
2017-12-18,12.96,13.159306117106032
2017-12-18,32.4,32.91116490144087
2017-11-02,23.85,23.71172596869133
2014-04-29,51.96,52.59915377777739
2014-04-29,17.94,19.321330555981014
2017-10-23,11.56,12.42122913750484
2017-10-23,26.4,26.184307108205818
2017-10-23,69.08,71.1172732917912
2017-10-23,35.88,64.47462365385073
2014-03-30,49.65,55.919649164294
2016-01-04,959.968,723.1789999999972
2015-04-26,408.422,384.9072272666684
2015-09-12,479.984,480.2564996825374
2015-09-12,12.6,14.018726147648868
2017-09-11,184.66,183.75961171053626
2016-06-12,23.12,23.917536842814016
2016-06-27,37.464,34.44813954451068
2016-06-27,539.658,490.1256749422306
2014-09-26,310.12,311.4110808423828
2017-11-03,8.56,9.500660453924189
2017-11-03,52.4,130.51464818300954
2017-11-03,14.94,15.22143618737126
2017-02-19,11.22,7.687538568765544
2015-11-05,387.136,357.4403132310135
2014-06-16,41.4,42.00507981248334
2014-06-16,35.0,33.34010587709146
2014-06-16,39.552,41.57171641707538
2015-10-12,135.72,134.23367123604783
2015-10-12,12.56,13.201735919553888
2015-10-12,263.96,264.38755655603694
2017-08-27,5.952,4.4165903344933755
2016-11-23,15.8,13.072197820748464
2016-11-23,14.368,19.413181186088188
2016-11-23,70.448,68.81022054260711
2017-01-30,129.3,101.02979692877513
2015-11-30,3.882,3.9300147838202415
2014-06-28,6.08,6.946397284487025
2014-09-02,19.9,23.803162902330964
2014-09-02,70.71,65.21291556714472
2017-07-10,18.84,20.553879845215548
2017-06-04,8.64,9.089671725716542
2017-10-19,1633.188,1633.1880000000092
2017-11-18,19.76,22.197158454494915
2015-08-08,6.608,8.49572650553289
2015-08-08,7.28,9.56407959275757
2015-08-08,144.784,143.86502537037012
2016-12-06,156.792,132.17223450322678
2016-12-06,431.976,266.7890748336381
2016-12-06,35.89,35.6307007552605
2016-12-06,47.208,46.45821061024984
2016-12-06,248.08,271.29060988095296
2016-12-06,189.7,189.18464779820226
2016-12-06,59.808,55.72214132927814
2017-03-25,90.99,82.78692888888885
2017-03-25,1526.56,1526.559999999998
2017-03-25,368.97,363.339756213676
2017-11-19,305.01,306.53509401241905
2017-11-19,18.7,19.635321327479485
2016-11-04,38.29,40.99046031037086
2017-12-14,26.25,31.81500706300839
2017-12-14,64.96,65.14065538723762
2017-12-14,43.7,44.01669715443745
2017-11-12,41.6,45.14028492621149
2017-11-12,23.12,23.853824782793254
2017-11-12,113.888,133.6450927698627
2017-11-12,113.568,112.09800749078626
2017-11-12,7.92,31.862914463470698
2017-11-12,671.984,536.9914788459769
2016-08-18,39.99,39.72105394789334
2017-06-27,191.646,197.7397687810817
2017-05-04,2.313,2.9007012247885617
2015-12-24,19.936,21.511631242595406
2015-12-24,45.92,46.41418795181534
2017-04-26,20.34,19.941207606250753
2017-04-26,39.28,40.80580265503321
2017-12-16,81.568,117.5444715072368
2017-12-16,97.184,106.4653075627925
2017-12-16,24.32,24.735268174542764
2017-12-16,18.96,19.81597182973627
2014-12-27,32.952,33.20687074603176
2014-12-27,30.016,49.637732092951246
2017-11-06,499.584,487.3334079032857
2017-11-06,31.104,31.011106600391194
2017-11-06,13.272,14.298636563671826
2017-11-06,28.272,28.164328481462636
2017-11-06,259.136,387.54005255889746
2017-12-16,10.8,13.750410563311188
2015-05-07,244.006,242.8061877936508
2015-05-07,15.936,16.634823405082642
2017-12-04,188.552,212.28952866919312
2017-10-03,22.58,43.676141019483076
2014-01-13,545.94,546.0977200000017
2015-06-12,20.736,20.88654644634838
2015-06-12,43.296,39.418994084099666
2014-07-12,123.136,137.18618746493047
2014-07-12,11.264,13.610272117899099
2014-12-06,53.424,67.72822865765399
2014-12-06,275.49,275.4900000000006
2016-05-25,24.96,23.694447345341572
2016-05-25,19.36,19.441484701844907
2016-05-25,1267.65,565.2081639682533
2016-02-21,12.99,13.154037669815839
2016-02-21,18.56,19.949875398338996
2016-02-21,449.15,321.60324860937845
2016-02-21,31.248,32.910849643613695
2016-10-02,61.44,57.94096958542734
2017-03-11,895.92,896.477983809529
2016-09-09,55.36,54.42976550112536
2014-07-14,55.92,96.39729837578825
2014-06-21,24.896,25.12648840961931
2014-06-21,3.984,14.157043814830091
2014-06-21,95.968,98.65715909359982
2014-06-21,206.991,206.99100000000132
2014-06-21,44.416,32.657570571711666
2014-06-21,9.006,9.226497099746378
2015-07-05,19.0,20.864220646782453
2017-12-16,33.376,33.12995913464283
2016-09-08,207.48,203.7767185943785
2014-05-17,91.68,94.23768095140237
2017-10-13,904.9,905.1951499999966
2014-10-24,34.272,33.40180716112865
2016-12-05,191.82,192.4942618055553
2016-07-25,243.88,288.3508174854875
2017-04-17,12.03,12.216752410012003
2017-04-17,21.594,20.82782152629541
2017-04-17,8.964,8.984314742625848
2017-04-17,20.736,20.884806709823952
2015-09-17,344.22,342.88675822222314
2016-08-23,727.296,727.0608306666683
2016-08-23,22.608,22.47564939397648
2016-08-23,666.4,665.609466666663
2015-11-08,5.04,7.537316792968345
2015-11-08,92.94,92.12140661737331
2015-11-08,66.69,85.48669915557008
2015-11-08,91.68,87.46921839477761
2017-11-17,327.7328,173.97352823809547
2015-11-08,52.272,52.03536491019044
2015-11-08,17.94,17.975395374762098
2017-04-22,254.352,231.96384351975155
2014-08-24,8.288,9.525677665783938
2017-12-17,504.9,502.9440233333305
2016-03-24,403.168,362.6206111842614
2015-09-21,194.32,409.72031778095163
2015-09-21,25.99,23.138241682636878
2016-11-21,195.136,207.53392764911
2017-09-16,20.736,20.883832589675347
2015-06-11,53.7,108.95308193531612
2015-06-11,36.26,36.705289328678255
2015-06-11,56.3,51.48481782916813
2015-06-11,32.4,32.863098399060476
2015-06-11,29.16,33.07273423331179
2017-10-03,171.288,232.5424533333329
2016-05-05,16.72,19.901037717111695
2017-09-11,12.96,13.160187140810669
2017-09-11,22.18,22.98263045107797
2017-09-11,2054.272,1397.4339666666644
2015-04-30,1022.97,1251.2921259999957
2017-11-06,13.9,13.052343110508252
2017-11-06,26.38,28.45958610666803
2014-09-30,43.176,39.923405277822006
2017-04-02,411.8,411.800000000002
2017-04-02,360.0,359.52993305555555
2017-10-06,41.96,28.89773207114993
2017-10-06,227.84,230.80088025806185
2017-10-06,37.94,39.24575513571635
2016-04-09,517.9,484.87207258002405
2016-04-09,5.28,7.562240687793493
2017-10-19,8.96,10.627061647464288
2017-10-19,31.5,32.30707037124471
2017-10-19,30.56,32.691878430231036
2017-10-19,24.368,25.136613333333486
2016-11-07,119.976,115.91869519173042
2017-03-03,26.88,29.73673189197765
2015-11-27,83.97,90.40191099644512
2015-11-27,104.97,37.7189340235551
2017-03-13,90.8,129.8200237794514
2017-03-13,140.736,164.932727342
2017-03-13,214.95,229.53910277777788
2017-03-13,45.36,46.00248433699272
2017-03-13,288.24,287.93380806471384
2017-11-30,663.936,657.5588858528106
2014-11-17,124.41,102.45986708741577
2014-11-17,57.75,71.08156146555802
2016-01-03,114.46,209.59712407683068
2015-10-03,120.666,272.1280959907011
2014-07-20,342.864,339.09164066224844
2014-07-20,16.74,17.133301373015776
2014-07-20,981.372,981.3719999999995
2014-05-21,31.84,32.47125418136201
2017-09-04,12.96,13.160187140810669
2017-09-04,43.176,91.06650895425028
2017-05-27,58.34,60.415869952808436
2017-05-27,539.97,537.1997508278877
2014-01-28,3.928,5.017989688111602
2017-02-09,252.784,252.7839999999997
2017-02-09,127.984,57.11405906705442
2017-02-09,3.984,4.034981375661377
2017-02-09,12.992,14.710246960772274
2017-03-31,61.0,64.38876491463024
2017-03-31,671.93,671.9961861111066
2016-03-03,447.86,486.923492222221
2016-03-03,479.95,479.3428200645839
2016-03-03,166.44,166.2552825098659
2015-08-23,31.68,38.364667666999445
2015-08-23,10.368,10.665496419002123
2015-08-23,12.032,20.25447423806867
2015-08-23,5.768,5.919762565426803
2017-04-27,33.12,32.75053446838197
2017-04-27,220.2656,227.05806788540352
2017-04-14,10.776,12.534859405766873
2017-04-14,242.352,246.15505159150945
2017-12-22,695.16,464.9831461436714
2017-12-22,220.98,220.79688888889024
2016-12-08,12.957,12.943797054059411
2017-03-23,25.68,25.750936823828663
2016-07-25,15.712,16.72829553586459
2017-07-10,298.464,290.8409947902654
2016-07-17,21.93,21.854818024196582
2016-07-17,242.94,161.41903016998737
2016-07-17,7.64,8.343935212845514
2016-07-17,51.84,52.66456264197084
2016-07-17,265.17,262.172595107647
2016-08-23,837.6,410.2571337037023
2016-08-23,135.9,137.70773109700994
2016-08-23,34.68,36.02930540763221
2016-08-23,532.704,521.5185041322223
2016-08-23,43.1,42.69905932301364
2016-08-23,15.88,19.457677124959897
2015-06-11,1123.92,1117.4714740000009
2015-06-11,249.584,250.42004076038793
2015-06-11,48.672,39.671320356921136
2015-06-11,60.768,40.68510102576055
2015-06-11,78.6,78.06989126738553
2015-06-11,3.768,4.376435820475243
2015-06-11,1036.624,724.1992121212127
2015-06-11,563.808,503.7798327029443
2017-09-08,258.528,255.5619532610944
2017-10-02,49.12,48.69090365825388
2014-12-16,44.46,46.09423572290703
2014-12-16,241.568,243.96321166069532
2014-12-16,395.0,389.18111600673416
2014-12-16,627.168,527.5391053688134
2014-08-24,13.28,14.782123565007156
2014-08-24,12.672,14.699492675459327
2017-11-12,30.56,30.318517219340738
2017-11-12,77.952,110.3418778397823
2017-11-12,67.992,71.49199425292736
2017-11-12,12.224,13.75729185931166
2017-11-12,44.784,42.58223731648934
2017-11-12,22.848,23.030514365079327
2015-04-25,206.43,213.10757871886312
2014-12-12,210.392,268.75927666666684
2017-09-25,119.96,120.60068558078899
2017-09-25,10.608,12.853064874283998
2016-09-05,347.802,372.09708504980796
2017-02-11,963.136,963.1481288888878
2017-02-11,88.776,95.71651899791595
2014-06-30,32.4,32.143569378726134
2016-06-07,32.4,32.87237684850674
2014-12-20,31.05,31.630003748696065
2015-12-15,2025.36,2025.3599999999892
2015-12-15,1799.994,1799.9940000000033
2015-12-15,101.988,94.44338889303381
2015-12-15,262.864,419.8551548148154
2017-07-20,735.98,735.9800000000035
2014-08-03,93.024,96.08939667331157
2015-08-24,284.364,284.27361106349304
2015-08-24,26.0,47.98726512451586
2016-03-26,67.64,79.52767826748112
2016-03-26,119.976,122.55530060954923
2014-09-12,5.18,5.290909486712937
2014-09-21,15.56,15.579579316861318
2014-09-21,78.35,78.06330246073021
2014-09-21,59.52,52.44912210411283
2014-09-21,38.52,37.76888224672114
2014-09-21,239.984,235.5336411878443
2014-09-21,19.35,20.13316011447611
2016-10-29,67.0,72.16706205030331
2016-05-28,390.272,398.1170609334047
2016-05-28,62.192,59.95457952854956
2017-12-21,23.88,25.75109714516282
2016-03-21,3.168,3.4258253814142705
2016-03-21,528.43,522.7123891464487
2016-03-21,13.392,10.459118170673012
2017-11-11,181.86,177.98867109326866
2017-09-23,180.588,154.34786500000047
2017-09-23,47.984,46.382141893507224
2017-09-10,18.76,18.99900238759211
2017-12-05,20.94,20.746068792388183
2017-12-05,58.68,56.5184416485775
2017-12-05,254.9,250.57252360214946
2017-11-09,9.64,11.052292485330659
2017-11-09,826.62,826.6199999999969
2017-11-09,1633.14,1633.14000000001
2017-11-09,544.38,544.3552824603197
2014-11-07,26.046,26.01894653940511
2014-11-07,74.352,75.70311031522293
2017-03-12,69.93,73.4348527386341
2017-10-20,3.75,4.809682213742625
2017-10-20,20.928,22.574509308153345
2015-12-27,12.672,49.526529957670796
2017-10-02,65.99,65.61954433862446
2017-06-04,6.37,6.464893807624327
2014-09-01,3.648,3.89927311724516
2014-09-01,31.104,31.1208929524581
2016-08-08,23.34,12.151699496254343
2017-07-22,29.97,38.79135316607792
2015-07-10,3.366,3.796209206090585
2014-12-01,95.968,98.94684697891122
2017-12-18,18.704,19.861223276184372
2014-05-18,149.232,122.90404880439829
2014-05-18,15.936,17.171033967457053
2014-11-10,601.536,594.7652125645814
2014-11-10,10.99,11.859919391466155
2014-11-10,39.88,39.266315830952486
2014-11-10,62.24,60.45054192415255
2014-11-10,53.2,53.01587917280645
2014-11-10,39.84,39.71048352733748
2016-01-09,349.95,349.1501408333316
2016-01-09,377.928,377.92799999999994
2017-09-22,13.392,15.857605860130871
2017-09-22,11.228,11.352326858596777
2014-12-23,207.24,205.1390050283776
2016-05-26,1.504,3.2633646671560976
2016-05-26,34.848,38.383885256784744
2017-07-08,75.18,74.79370480069082
2014-05-13,149.97,150.1997716565662
2017-11-10,931.176,936.6275533333356
2017-11-10,430.88,430.48670983895886
2015-10-02,94.85,95.37354459494514
2015-10-02,51.12,50.284823961802665
2015-10-02,90.0,90.53080883129833
2014-10-02,9.408,10.241319503323592
2014-10-02,4.672,6.235287694521217
2014-10-02,318.4,899.3145075555545
2014-10-02,12.768,14.893780168649279
2014-10-02,15.36,17.62159088362065
2014-10-02,230.376,218.93980071594314
2014-10-02,7.16,7.988155523724761
2014-08-11,375.34,324.4910000575321
2017-09-01,114.9,114.84661745092257
2017-04-16,26.046,26.066008523532094
2017-04-16,2.896,3.104385089613207
2017-04-16,32.544,38.489109606947544
2016-04-24,3.984,5.289025229059945
2016-01-15,181.797,148.84927299999998
2016-05-02,44.94,97.66118198230511
2016-05-02,45.576,47.45053233408845
2016-11-20,318.43,333.7202626910629
2016-11-20,122.92,148.03249037958025
2016-11-20,7.068,7.093563914862913
2016-02-01,56.45,115.70951427079359
2017-03-31,13.468,13.543271383112426
2017-12-01,219.8,215.28317702328053
2017-12-01,317.058,312.9183193649254
2017-12-10,49.08,48.371797113738594
2017-12-10,324.9,278.8620934461305
2017-12-10,18.24,16.146581434402574
2016-09-17,113.888,127.81542055103627
2016-09-17,105.584,96.13803256380034
2016-12-23,24.85,25.093413807078385
2017-04-17,60.312,52.59068506010765
2017-10-27,7.056,11.979795779651804
2017-10-27,27.184,34.4870719275981
2016-07-08,107.984,105.54408590921953
2016-07-08,19.296,18.806415739820572
2015-08-09,4.608,6.336209617346937
2016-12-09,79.974,79.93761749999958
2016-12-09,2.946,3.3964091531665854
2016-11-13,3.136,3.404929717835083
2014-11-14,20.736,20.853829430470253
2014-11-17,99.98,43.678510173334026
2014-11-17,733.95,735.0478838095273
2014-11-17,241.44,242.05047601392678
2016-03-04,10.08,11.766462506135227
2014-10-11,281.904,110.49721411778252
2014-10-11,201.432,199.80880345591174
2014-05-22,135.98,134.35132428177107
2014-05-22,44.95,46.29268319210401
2014-07-15,2.97,4.828295056814111
2014-07-15,6.54,8.184297172795736
2015-12-27,7.92,8.909406121226306
2015-02-09,203.92,216.78834649631136
2017-11-02,18.24,19.410403293087203
2017-11-02,27.78,29.162326284742168
2014-04-05,22.96,23.292058488129857
2014-04-05,28.99,29.45552176180729
2014-04-05,12.96,13.301041025087146
2014-04-05,22.96,21.79684885238402
2014-09-17,47.984,48.57747221083109
2014-09-17,4.624,5.297882154869022
2014-09-30,15.24,16.1682836203417
2014-09-12,63.924,63.411188605717896
2017-02-20,6.56,7.099733767414121
2017-02-20,13.11,13.356592420624738
2015-12-13,494.376,479.6728406995598
2015-12-13,29.2,29.92123660845718
2015-12-13,248.85,241.57055322486738
2015-12-13,36.24,36.413154415026156
2016-10-30,11.68,11.36743836968206
2014-12-26,11.91,15.545820554162228
2014-12-26,3.48,4.393088643755801
2014-08-15,30.96,31.016318290905115
2017-10-01,1704.89,2111.3462933333335
2015-05-23,19.194,18.25802164451853
2015-05-23,121.792,121.7941945197602
2017-11-16,1919.976,1919.9760000000115
